case_id,from_resource_id,to_resource_id,from_role,to_role,start_time,end_time,task_type
case497,r0212,r0212,approver,approver,2017-06-22 10:02:00,2017-06-28 16:59:00,task_execution
case498,r0,r0,assigner,assigner,2017-03-02 11:31:00,2017-04-16 15:54:00,task_execution
case498,r0,r012,assigner,assignee,2017-04-16 15:54:00,2017-05-02 11:37:00,transfer_of_task
case498,r012,r012,assignee,assignee,2017-05-02 11:37:00,2017-05-05 16:16:00,task_execution
case498,r012,r0211,assignee,approver,2017-05-05 16:16:00,2017-05-29 18:46:00,transfer_of_task
case498,r0211,r0211,approver,approver,2017-05-29 18:46:00,2017-06-29 00:14:00,task_execution
case499,r0,r0,assigner,assigner,2017-04-24 14:27:00,2017-05-08 11:38:00,task_execution
case499,r0,r01,assigner,assignee,2017-05-08 11:38:00,2017-05-27 04:14:00,transfer_of_task
case499,r01,r01,assignee,assignee,2017-05-27 04:14:00,2017-06-02 09:20:00,task_execution
case499,r01,r0211,assignee,approver,2017-06-02 09:20:00,2017-06-14 11:42:00,transfer_of_task
case499,r0211,r0211,approver,approver,2017-06-14 11:42:00,2017-06-22 02:45:00,task_execution
case5,r01,r01,assigner,assigner,2017-03-10 00:49:00,2017-03-14 13:30:00,task_execution
case5,r01,r02,assigner,assignee,2017-03-14 13:30:00,2017-03-26 18:22:00,transfer_of_task
case5,r02,r02,assignee,assignee,2017-03-26 18:22:00,2017-03-30 10:14:00,task_execution
case5,r02,r012,assignee,approver,2017-03-30 10:14:00,2017-05-07 06:57:00,transfer_of_task
case5,r012,r012,approver,approver,2017-05-07 06:57:00,2017-06-30 01:41:00,task_execution
case50,r0,r0,assigner,assigner,2017-03-20 10:33:00,2017-03-27 11:30:00,task_execution
case50,r0,r021,assigner,assignee,2017-03-27 11:30:00,2017-04-10 16:27:00,transfer_of_task
case50,r021,r021,assignee,assignee,2017-04-10 16:27:00,2017-05-15 22:15:00,task_execution
case50,r021,r0211,assignee,approver,2017-05-15 22:15:00,2017-05-20 04:09:00,transfer_of_task
case50,r0211,r0211,approver,approver,2017-05-20 04:09:00,2017-06-23 21:19:00,task_execution
case51,r0,r0,assigner,assigner,2017-03-13 00:42:00,2017-04-06 15:42:00,task_execution
case51,r0,r02,assigner,assignee,2017-04-06 15:42:00,2017-04-21 14:30:00,transfer_of_task
case51,r02,r02,assignee,assignee,2017-04-21 14:30:00,2017-05-03 12:21:00,task_execution
case51,r02,r011,assignee,approver,2017-05-03 12:21:00,2017-05-07 02:34:00,transfer_of_task
case51,r011,r011,approver,approver,2017-05-07 02:34:00,2017-05-10 23:00:00,task_execution
case52,r01,r01,assigner,assigner,2017-03-12 12:58:00,2017-04-30 06:09:00,task_execution
case52,r01,r022,assigner,assignee,2017-04-30 06:09:00,2017-05-01 23:06:00,transfer_of_task
case52,r022,r022,assignee,assignee,2017-05-01 23:06:00,2017-05-10 16:56:00,task_execution
case52,r022,r0211,assignee,approver,2017-05-10 16:56:00,2017-05-16 15:33:00,transfer_of_task
case52,r0211,r0211,approver,approver,2017-05-16 15:33:00,2017-05-25 23:03:00,task_execution
case53,r022,r022,assigner,assigner,2017-03-23 03:28:00,2017-04-23 22:47:00,task_execution
case53,r022,r0211,assigner,assignee,2017-04-23 22:47:00,2017-04-29 12:54:00,transfer_of_task
case53,r0211,r0211,assignee,assignee,2017-04-29 12:54:00,2017-05-18 10:04:00,task_execution
case53,r0211,r0212,assignee,approver,2017-05-18 10:04:00,2017-05-29 19:50:00,transfer_of_task
case53,r0212,r0212,approver,approver,2017-05-29 19:50:00,2017-06-06 00:04:00,task_execution
case54,r0,r0,assigner,assigner,2017-03-06 04:46:00,2017-03-20 22:33:00,task_execution
case54,r0,r0211,assigner,assignee,2017-03-20 22:33:00,2017-04-16 08:23:00,transfer_of_task
case54,r0211,r0211,assignee,assignee,2017-04-16 08:23:00,2017-05-05 05:54:00,task_execution
case54,r0211,r0212,assignee,approver,2017-05-05 05:54:00,2017-05-20 11:10:00,transfer_of_task
case54,r0212,r0212,approver,approver,2017-05-20 11:10:00,2017-06-12 21:33:00,task_execution
case55,r022,r022,assigner,assigner,2017-03-03 17:59:00,2017-03-12 20:45:00,task_execution
case55,r022,r012,assigner,assignee,2017-03-12 20:45:00,2017-03-19 16:50:00,transfer_of_task
case55,r012,r012,assignee,assignee,2017-03-19 16:50:00,2017-04-14 08:19:00,task_execution
case55,r012,r0212,assignee,approver,2017-04-14 08:19:00,2017-04-19 04:23:00,transfer_of_task
case55,r0212,r0212,approver,approver,2017-04-19 04:23:00,2017-06-02 20:32:00,task_execution
case56,r0,r0,assigner,assigner,2017-03-03 02:22:00,2017-03-27 23:29:00,task_execution
case56,r0,r011,assigner,assignee,2017-03-27 23:29:00,2017-03-28 22:52:00,transfer_of_task
case56,r011,r011,assignee,assignee,2017-03-28 22:52:00,2017-04-01 02:37:00,task_execution
case56,r011,r022,assignee,approver,2017-04-01 02:37:00,2017-04-09 04:28:00,transfer_of_task
case56,r022,r022,approver,approver,2017-04-09 04:28:00,2017-05-29 14:04:00,task_execution
case57,r02,r02,assigner,assigner,2017-03-10 05:15:00,2017-05-07 03:06:00,task_execution
case57,r02,r012,assigner,assignee,2017-05-07 03:06:00,2017-05-19 05:36:00,transfer_of_task
case57,r012,r012,assignee,assignee,2017-05-19 05:36:00,2017-06-13 18:51:00,task_execution
case57,r012,r021,assignee,approver,2017-06-13 18:51:00,2017-06-23 05:09:00,transfer_of_task
case57,r021,r021,approver,approver,2017-06-23 05:09:00,2017-06-24 19:19:00,task_execution
case58,r021,r021,assigner,assigner,2017-03-26 23:48:00,2017-04-07 23:57:00,task_execution
case58,r021,r012,assigner,assignee,2017-04-07 23:57:00,2017-04-09 18:46:00,transfer_of_task
case58,r012,r012,assignee,assignee,2017-04-09 18:46:00,2017-04-19 12:39:00,task_execution
case58,r012,r011,assignee,approver,2017-04-19 12:39:00,2017-05-09 11:57:00,transfer_of_task
case58,r011,r011,approver,approver,2017-05-09 11:57:00,2017-06-08 09:43:00,task_execution
case59,r012,r012,assigner,assigner,2017-03-01 00:37:00,2017-03-04 18:10:00,task_execution
case59,r012,r0212,assigner,assignee,2017-03-04 18:10:00,2017-04-15 17:52:00,transfer_of_task
case59,r0212,r0212,assignee,assignee,2017-04-15 17:52:00,2017-05-23 16:16:00,task_execution
case59,r0212,r0211,assignee,approver,2017-05-23 16:16:00,2017-06-02 01:42:00,transfer_of_task
case59,r0211,r0211,approver,approver,2017-06-02 01:42:00,2017-06-12 09:25:00,task_execution
case6,r0,r0,assigner,assigner,2017-03-07 04:28:00,2017-03-12 15:11:00,task_execution
case6,r0,r01,assigner,assignee,2017-03-12 15:11:00,2017-05-01 11:39:00,transfer_of_task
case6,r01,r01,assignee,assignee,2017-05-01 11:39:00,2017-05-21 14:40:00,task_execution
case6,r01,r011,assignee,approver,2017-05-21 14:40:00,2017-05-23 13:40:00,transfer_of_task
case6,r011,r011,approver,approver,2017-05-23 13:40:00,2017-06-10 04:11:00,task_execution
case60,r0,r0,assigner,assigner,2017-03-23 21:07:00,2017-03-25 05:50:00,task_execution
case60,r0,r01,assigner,assignee,2017-03-25 05:50:00,2017-04-09 10:16:00,transfer_of_task
case60,r01,r01,assignee,assignee,2017-04-09 10:16:00,2017-04-18 00:57:00,task_execution
case60,r01,r011,assignee,approver,2017-04-18 00:57:00,2017-05-21 22:35:00,transfer_of_task
case60,r011,r011,approver,approver,2017-05-21 22:35:00,2017-06-21 04:51:00,task_execution
case61,r0,r0,assigner,assigner,2017-04-03 21:15:00,2017-05-05 08:47:00,task_execution
case61,r0,r011,assigner,assignee,2017-05-05 08:47:00,2017-05-17 01:52:00,transfer_of_task
case61,r011,r011,assignee,assignee,2017-05-17 01:52:00,2017-05-27 03:52:00,task_execution
case61,r011,r0212,assignee,approver,2017-05-27 03:52:00,2017-06-01 13:26:00,transfer_of_task
case61,r0212,r0212,approver,approver,2017-06-01 13:26:00,2017-06-13 01:28:00,task_execution
case62,r01,r01,assigner,assigner,2017-03-01 15:40:00,2017-04-05 04:16:00,task_execution
case62,r01,r012,assigner,assignee,2017-04-05 04:16:00,2017-04-24 22:35:00,transfer_of_task
case62,r012,r012,assignee,assignee,2017-04-24 22:35:00,2017-04-25 06:02:00,task_execution
case62,r012,r0211,assignee,approver,2017-04-25 06:02:00,2017-04-28 17:47:00,transfer_of_task
case62,r0211,r0211,approver,approver,2017-04-28 17:47:00,2017-05-18 23:09:00,task_execution
case63,r01,r01,assigner,assigner,2017-03-11 12:21:00,2017-03-15 08:55:00,task_execution
case63,r01,r0212,assigner,assignee,2017-03-15 08:55:00,2017-03-17 05:35:00,transfer_of_task
case63,r0212,r0212,assignee,assignee,2017-03-17 05:35:00,2017-04-19 22:27:00,task_execution
case63,r0212,r0211,assignee,approver,2017-04-19 22:27:00,2017-05-09 19:21:00,transfer_of_task
case63,r0211,r0211,approver,approver,2017-05-09 19:21:00,2017-05-13 08:27:00,task_execution
case64,r0,r0,assigner,assigner,2017-04-09 22:35:00,2017-04-25 15:13:00,task_execution
case64,r0,r021,assigner,assignee,2017-04-25 15:13:00,2017-05-02 03:54:00,transfer_of_task
case64,r021,r021,assignee,assignee,2017-05-02 03:54:00,2017-05-05 01:57:00,task_execution
case64,r021,r022,assignee,approver,2017-05-05 01:57:00,2017-06-13 18:10:00,transfer_of_task
case64,r022,r022,approver,approver,2017-06-13 18:10:00,2017-06-30 23:29:00,task_execution
case65,r0,r0,assigner,assigner,2017-03-05 11:56:00,2017-03-16 01:01:00,task_execution
case65,r0,r01,assigner,assignee,2017-03-16 01:01:00,2017-04-26 21:24:00,transfer_of_task
case65,r01,r01,assignee,assignee,2017-04-26 21:24:00,2017-05-28 11:10:00,task_execution
case65,r01,r0211,assignee,approver,2017-05-28 11:10:00,2017-06-29 05:13:00,transfer_of_task
case65,r0211,r0211,approver,approver,2017-06-29 05:13:00,2017-06-30 16:37:00,task_execution
case66,r0,r0,assigner,assigner,2017-03-13 12:44:00,2017-05-07 18:06:00,task_execution
case66,r0,r02,assigner,assignee,2017-05-07 18:06:00,2017-05-26 18:16:00,transfer_of_task
case66,r02,r02,assignee,assignee,2017-05-26 18:16:00,2017-06-01 04:09:00,task_execution
case66,r02,r022,assignee,approver,2017-06-01 04:09:00,2017-06-24 15:07:00,transfer_of_task
case66,r022,r022,approver,approver,2017-06-24 15:07:00,2017-06-30 19:48:00,task_execution
case67,r012,r012,assigner,assigner,2017-04-27 08:30:00,2017-05-05 13:52:00,task_execution
case67,r012,r021,assigner,assignee,2017-05-05 13:52:00,2017-05-10 17:48:00,transfer_of_task
case67,r021,r021,assignee,assignee,2017-05-10 17:48:00,2017-05-20 02:55:00,task_execution
case67,r021,r0212,assignee,approver,2017-05-20 02:55:00,2017-06-15 03:27:00,transfer_of_task
case67,r0212,r0212,approver,approver,2017-06-15 03:27:00,2017-06-19 01:22:00,task_execution
case68,r012,r012,assigner,assigner,2017-03-06 13:53:00,2017-03-15 04:15:00,task_execution
case68,r012,r011,assigner,assignee,2017-03-15 04:15:00,2017-05-01 22:43:00,transfer_of_task
case68,r011,r011,assignee,assignee,2017-05-01 22:43:00,2017-05-05 02:32:00,task_execution
case68,r011,r0212,assignee,approver,2017-05-05 02:32:00,2017-05-08 07:16:00,transfer_of_task
case68,r0212,r0212,approver,approver,2017-05-08 07:16:00,2017-06-23 02:40:00,task_execution
case69,r022,r022,assigner,assigner,2017-04-15 19:10:00,2017-04-18 14:06:00,task_execution
case69,r022,r0211,assigner,assignee,2017-04-18 14:06:00,2017-05-03 00:10:00,transfer_of_task
case69,r0211,r0211,assignee,assignee,2017-05-03 00:10:00,2017-05-05 06:44:00,task_execution
case69,r0211,r0212,assignee,approver,2017-05-05 06:44:00,2017-05-10 01:55:00,transfer_of_task
case69,r0212,r0212,approver,approver,2017-05-10 01:55:00,2017-05-22 16:40:00,task_execution
case7,r02,r02,assigner,assigner,2017-04-04 20:31:00,2017-04-28 09:51:00,task_execution
case7,r02,r021,assigner,assignee,2017-04-28 09:51:00,2017-05-03 10:04:00,transfer_of_task
case7,r021,r021,assignee,assignee,2017-05-03 10:04:00,2017-06-06 06:26:00,task_execution
case7,r021,r022,assignee,approver,2017-06-06 06:26:00,2017-06-11 07:17:00,transfer_of_task
case7,r022,r022,approver,approver,2017-06-11 07:17:00,2017-06-25 03:55:00,task_execution
case70,r0,r0,assigner,assigner,2017-03-10 10:27:00,2017-03-17 05:09:00,task_execution
case70,r0,r021,assigner,assignee,2017-03-17 05:09:00,2017-05-05 04:26:00,transfer_of_task
case70,r021,r021,assignee,assignee,2017-05-05 04:26:00,2017-05-06 17:11:00,task_execution
case70,r021,r0211,assignee,approver,2017-05-06 17:11:00,2017-06-08 14:30:00,transfer_of_task
case70,r0211,r0211,approver,approver,2017-06-08 14:30:00,2017-06-30 03:47:00,task_execution
case71,r0,r0,assigner,assigner,2017-03-12 04:34:00,2017-03-26 18:38:00,task_execution
case71,r0,r022,assigner,assignee,2017-03-26 18:38:00,2017-03-27 21:55:00,transfer_of_task
case71,r022,r022,assignee,assignee,2017-03-27 21:55:00,2017-05-22 15:00:00,task_execution
case71,r022,r012,assignee,approver,2017-05-22 15:00:00,2017-05-22 16:16:00,transfer_of_task
case71,r012,r012,approver,approver,2017-05-22 16:16:00,2017-05-25 07:45:00,task_execution
case72,r0,r0,assigner,assigner,2017-03-29 08:39:00,2017-04-05 19:09:00,task_execution
case72,r0,r02,assigner,assignee,2017-04-05 19:09:00,2017-04-27 19:30:00,transfer_of_task
case72,r02,r02,assignee,assignee,2017-04-27 19:30:00,2017-05-15 16:41:00,task_execution
case72,r02,r0212,assignee,approver,2017-05-15 16:41:00,2017-05-19 14:51:00,transfer_of_task
case72,r0212,r0212,approver,approver,2017-05-19 14:51:00,2017-06-22 20:56:00,task_execution
case73,r0,r0,assigner,assigner,2017-03-07 17:35:00,2017-03-17 11:04:00,task_execution
case73,r0,r0211,assigner,assignee,2017-03-17 11:04:00,2017-03-27 03:53:00,transfer_of_task
case73,r0211,r0211,assignee,assignee,2017-03-27 03:53:00,2017-04-09 16:01:00,task_execution
case73,r0211,r0212,assignee,approver,2017-04-09 16:01:00,2017-04-18 07:24:00,transfer_of_task
case73,r0212,r0212,approver,approver,2017-04-18 07:24:00,2017-04-19 05:28:00,task_execution
case74,r01,r01,assigner,assigner,2017-03-09 18:23:00,2017-03-11 22:21:00,task_execution
case74,r01,r022,assigner,assignee,2017-03-11 22:21:00,2017-04-06 23:47:00,transfer_of_task
case74,r022,r022,assignee,assignee,2017-04-06 23:47:00,2017-05-08 20:36:00,task_execution
case74,r022,r012,assignee,approver,2017-05-08 20:36:00,2017-05-09 21:56:00,transfer_of_task
case74,r012,r012,approver,approver,2017-05-09 21:56:00,2017-05-15 20:13:00,task_execution
case75,r0,r0,assigner,assigner,2017-03-08 21:08:00,2017-03-11 04:41:00,task_execution
case75,r0,r02,assigner,assignee,2017-03-11 04:41:00,2017-04-29 15:06:00,transfer_of_task
case75,r02,r02,assignee,assignee,2017-04-29 15:06:00,2017-06-05 12:32:00,task_execution
case75,r02,r021,assignee,approver,2017-06-05 12:32:00,2017-06-14 23:29:00,transfer_of_task
case75,r021,r021,approver,approver,2017-06-14 23:29:00,2017-06-15 01:02:00,task_execution
case76,r02,r02,assigner,assigner,2017-04-10 04:17:00,2017-04-19 12:17:00,task_execution
case76,r02,r011,assigner,assignee,2017-04-19 12:17:00,2017-05-04 13:22:00,transfer_of_task
case76,r011,r011,assignee,assignee,2017-05-04 13:22:00,2017-06-15 02:29:00,task_execution
case76,r011,r0211,assignee,approver,2017-06-15 02:29:00,2017-06-20 06:00:00,transfer_of_task
case76,r0211,r0211,approver,approver,2017-06-20 06:00:00,2017-06-24 15:16:00,task_execution
case77,r02,r02,assigner,assigner,2017-03-07 01:44:00,2017-03-19 09:21:00,task_execution
case77,r02,r0212,assigner,assignee,2017-03-19 09:21:00,2017-03-26 23:25:00,transfer_of_task
case77,r0212,r0212,assignee,assignee,2017-03-26 23:25:00,2017-04-14 13:11:00,task_execution
case77,r0212,r0211,assignee,approver,2017-04-14 13:11:00,2017-04-15 01:06:00,transfer_of_task
case77,r0211,r0211,approver,approver,2017-04-15 01:06:00,2017-05-24 02:58:00,task_execution
case78,r0,r0,assigner,assigner,2017-03-15 00:27:00,2017-03-24 04:22:00,task_execution
case78,r0,r01,assigner,assignee,2017-03-24 04:22:00,2017-04-15 07:33:00,transfer_of_task
case78,r01,r01,assignee,assignee,2017-04-15 07:33:00,2017-05-24 19:07:00,task_execution
case78,r01,r021,assignee,approver,2017-05-24 19:07:00,2017-06-20 21:25:00,transfer_of_task
case78,r021,r021,approver,approver,2017-06-20 21:25:00,2017-06-21 13:39:00,task_execution
case79,r01,r01,assigner,assigner,2017-03-15 16:49:00,2017-04-05 11:36:00,task_execution
case79,r01,r02,assigner,assignee,2017-04-05 11:36:00,2017-04-17 05:30:00,transfer_of_task
case79,r02,r02,assignee,assignee,2017-04-17 05:30:00,2017-05-22 04:05:00,task_execution
case79,r02,r022,assignee,approver,2017-05-22 04:05:00,2017-06-08 11:36:00,transfer_of_task
case79,r022,r022,approver,approver,2017-06-08 11:36:00,2017-06-26 22:13:00,task_execution
case8,r01,r01,assigner,assigner,2017-03-16 18:06:00,2017-03-22 13:29:00,task_execution
case8,r01,r021,assigner,assignee,2017-03-22 13:29:00,2017-03-27 17:58:00,transfer_of_task
case8,r021,r021,assignee,assignee,2017-03-27 17:58:00,2017-03-28 20:34:00,task_execution
case8,r021,r0211,assignee,approver,2017-03-28 20:34:00,2017-06-02 06:59:00,transfer_of_task
case8,r0211,r0211,approver,approver,2017-06-02 06:59:00,2017-06-24 16:19:00,task_execution
case80,r0,r0,assigner,assigner,2017-03-08 07:18:00,2017-03-22 01:33:00,task_execution
case80,r0,r011,assigner,assignee,2017-03-22 01:33:00,2017-04-07 08:56:00,transfer_of_task
case80,r011,r011,assignee,assignee,2017-04-07 08:56:00,2017-06-01 04:10:00,task_execution
case80,r011,r022,assignee,approver,2017-06-01 04:10:00,2017-06-02 10:52:00,transfer_of_task
case80,r022,r022,approver,approver,2017-06-02 10:52:00,2017-06-23 23:06:00,task_execution
case81,r01,r01,assigner,assigner,2017-03-20 18:32:00,2017-04-01 02:05:00,task_execution
case81,r01,r02,assigner,assignee,2017-04-01 02:05:00,2017-04-05 23:26:00,transfer_of_task
case81,r02,r02,assignee,assignee,2017-04-05 23:26:00,2017-04-08 09:47:00,task_execution
case81,r02,r0212,assignee,approver,2017-04-08 09:47:00,2017-05-06 19:57:00,transfer_of_task
case81,r0212,r0212,approver,approver,2017-05-06 19:57:00,2017-05-16 15:11:00,task_execution
case82,r0,r0,assigner,assigner,2017-04-14 14:14:00,2017-04-27 23:03:00,task_execution
case82,r0,r022,assigner,assignee,2017-04-27 23:03:00,2017-05-14 21:13:00,transfer_of_task
case82,r022,r022,assignee,assignee,2017-05-14 21:13:00,2017-05-23 19:32:00,task_execution
case82,r022,r0212,assignee,approver,2017-05-23 19:32:00,2017-06-16 23:13:00,transfer_of_task
case82,r0212,r0212,approver,approver,2017-06-16 23:13:00,2017-06-21 23:36:00,task_execution
case83,r011,r011,assigner,assigner,2017-03-10 15:25:00,2017-03-22 18:00:00,task_execution
case83,r011,r021,assigner,assignee,2017-03-22 18:00:00,2017-04-20 03:51:00,transfer_of_task
case83,r021,r021,assignee,assignee,2017-04-20 03:51:00,2017-04-25 08:59:00,task_execution
case83,r021,r0212,assignee,approver,2017-04-25 08:59:00,2017-04-27 17:41:00,transfer_of_task
case83,r0212,r0212,approver,approver,2017-04-27 17:41:00,2017-06-03 13:16:00,task_execution
case84,r01,r01,assigner,assigner,2017-03-26 19:15:00,2017-03-28 02:25:00,task_execution
case84,r01,r012,assigner,assignee,2017-03-28 02:25:00,2017-04-29 02:51:00,transfer_of_task
case84,r012,r012,assignee,assignee,2017-04-29 02:51:00,2017-05-08 10:42:00,task_execution
case84,r012,r022,assignee,approver,2017-05-08 10:42:00,2017-05-29 10:29:00,transfer_of_task
case84,r022,r022,approver,approver,2017-05-29 10:29:00,2017-06-05 00:22:00,task_execution
case85,r0,r0,assigner,assigner,2017-03-20 02:54:00,2017-05-06 00:28:00,task_execution
case85,r0,r02,assigner,assignee,2017-05-06 00:28:00,2017-05-14 18:53:00,transfer_of_task
case85,r02,r02,assignee,assignee,2017-05-14 18:53:00,2017-05-18 11:02:00,task_execution
case85,r02,r0211,assignee,approver,2017-05-18 11:02:00,2017-05-19 11:44:00,transfer_of_task
case85,r0211,r0211,approver,approver,2017-05-19 11:44:00,2017-06-30 23:56:00,task_execution
